ID,Name,DisplayName,Quality,Type,AttackType,apperence,url,des
12324,黑绸军驻地士兵（气功1）,点射,5,1,2,"1,1",skn1086,对敌人单体造成伤害
12325,黑绸军驻地士兵（控制2）,掌击,5,1,3,"1,1",skn1059,对敌人单体造成伤害，有概率为自己增加守护效果1回合（守护：受到伤害减少20%）
12326,黑绸军驻地士兵（格斗1）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12327,人造人8号,怒吼,5,1,4,"1,1",skn1113,发出怒吼，全体队友怒气增加15点
12328,黑绸军驻地医师（辅助1）,回血,5,1,4,"1,1",skn1112,治疗血量百分比最少的队友（回复血量与攻击力相关）
12329,布幽,撕咬,5,1,2,"1,1",skn1013,撕咬敌人，对敌人单体造成伤害
12330,黑绸军驻地医师（辅助2）,怒气恢复,5,1,4,"1,1",skn1112,全体队友怒气增加25点
12331,白将军,下钩拳,5,1,1,"1,1",skn1002,下勾拳攻击，对敌人单体造成伤害
12332,黑绸军驻地士兵（格斗1）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12333,黑绸军驻地士兵（格斗2）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12334,黑绸军驻地士兵（气功2）,点射,5,1,2,"1,1",skn1086,对敌人单体造成伤害
12335,黑绸军驻地士兵（气功1）,点射,5,1,2,"1,1",skn1086,对敌人单体造成伤害
12336,黑绸军驻地士兵（控制1）,掌击,5,1,3,"1,1",skn1059,对敌人单体造成伤害，减少目标30点怒气
12337,黑绸军驻地士兵（控制1）,掌击,5,1,3,"1,1",skn1059,对敌人单体造成伤害，减少目标30点怒气
12338,黑绸军驻地士兵（格斗1）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12339,黄上校,点射,5,1,2,"1,1",skn1086,持枪点射，对敌人单体造成伤害
12340,圣地守卫（气功2）,弓箭射击,5,1,2,"1,1",skn1138,对敌人单体造成伤害
12341,圣地守卫（控制1）,压制,5,1,3,"1,1",skn1119,对敌人单体造成伤害，减少目标25点怒气
12342,圣地守卫（气功1）,弓箭射击,5,1,2,"1,1",skn1138,对敌人单体造成伤害
12343,黑绸军总部士官（格斗2）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12344,黑绸军总部士官（格斗1）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12345,黑绸军总部士官（控制4）,点穴,5,1,3,"1,1",skn1091,对敌人单体造成伤害，小概率使目标眩晕（眩晕：不能攻击）
12346,波拉,掷矛,5,1,2,"1,1",skn1118,投掷手中的长矛，对敌人单体造成伤害
12347,黑绸军总部士官（格斗4）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12348,黑绸军总部医师（辅助1）,回血,5,1,4,"1,1",skn1112,治疗血量百分比最少的队友（回复血量与攻击力相关）
12349,黑绸军总部士官（气功2）,精准射击,5,1,2,"1,1",skn1086,对敌人单体造成伤害
12350,黑绸军总部士官（格斗3）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12351,黑绸军总部士官（控制1）,掌击,5,1,3,"1,1",skn1059,对敌人单体造成伤害，减少目标30点怒气
12352,黑绸军总部士官（控制3）,点穴,5,1,3,"1,1",skn1091,对敌人单体造成伤害，小概率使目标眩晕（眩晕：不能攻击）
12353,黑绸军总部士官（气功1）,精准射击,5,1,2,"1,1",skn1086,对敌人单体造成伤害
12354,桃白白,回旋踢,5,1,1,"1,1",skn1024,飘忽的回旋一踢，对敌人单体造成伤害，减少目标10点怒气
12355,黑绸军总部士官（格斗1）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12356,黑绸军总部医师（辅助2）,怒气恢复,5,1,4,"1,1",skn1112,全体队友怒气增加25点
12357,黑绸军总部士官（气功2）,精准射击,5,1,2,"1,1",skn1086,对敌人单体造成伤害
12358,黑绸军总部医师（辅助3）,干扰,5,1,4,"1,1",skn1113,敌方全体怒气减少15点
12359,黑绸军总部士官（控制1）,掌击,5,1,3,"1,1",skn1059,对敌人单体造成伤害，减少目标30点怒气
12360,黑绸军总部士官（气功1）,精准射击,5,1,2,"1,1",skn1086,对敌人单体造成伤害
12361,加林仙人,神圣之光,5,1,4,"1,1",skn1129,神圣之光鼓舞全场，全体队友怒气增加25
12362,黑绸军总部士官（控制3）,点穴,5,1,3,"1,1",skn1091,对敌人单体造成伤害，小概率使目标眩晕（眩晕：不能攻击）
12363,黑绸军总部士官（格斗2）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12364,黄上校,点射,5,1,2,"1,1",skn1086,持枪点射，对敌人单体造成伤害
12365,蓝将军,霸气腿,5,1,1,"1,1",skn1024,霸气外露，对敌人单体造成伤害，并减少目标30点怒气
12366,黑绸军总部士官（格斗4）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12367,黑绸军总部士官（控制1）,掌击,5,1,3,"1,1",skn1059,对敌人单体造成伤害，减少目标30点怒气
12368,黑绸军总部士官（格斗4）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12369,白将军,下钩拳,5,1,1,"1,1",skn1002,下勾拳攻击，对敌人单体造成伤害
12370,黑绸军总部医师（辅助3）,干扰,5,1,4,"1,1",skn1113,敌方全体怒气减少15点
12371,黑绸军总部士官（气功1）,精准射击,5,1,2,"1,1",skn1086,对敌人单体造成伤害
12372,黑绸军总部医师（辅助4）,怒气恢复,5,1,4,"1,1",skn1113,全体队友怒气增加25点
12373,黑绸军驻地士兵（气功4）,点射,5,1,2,"1,1",skn1086,对敌人单体造成伤害
12374,黑绸军总部士官（控制4）,点穴,5,1,3,"1,1",skn1091,对敌人单体造成伤害，小概率使目标眩晕（眩晕：不能攻击）
12375,黑绸军总部士官（控制4）,点穴,5,1,3,"1,1",skn1091,对敌人单体造成伤害，小概率使目标眩晕（眩晕：不能攻击）
12376,黑绸军总部士官（气功2）,精准射击,5,1,2,"1,1",skn1086,对敌人单体造成伤害
12377,黑绸军总部士官（气功1）,精准射击,5,1,2,"1,1",skn1086,对敌人单体造成伤害
12378,黑绸军总部医师（辅助3）,干扰,5,1,4,"1,1",skn1113,敌方全体怒气减少15点
12379,黑绸军总部士官（格斗4）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
12380,黄上校,点射,5,1,2,"1,1",skn1086,持枪点射，对敌人单体造成伤害
12381,蓝将军,霸气腿,5,1,1,"1,1",skn1024,霸气外露，对敌人单体造成伤害，并减少目标30点怒气
12382,黑绸军总部医师（辅助4）,怒气恢复,5,1,4,"1,1",skn1113,全体队友怒气增加25点
12383,青副官,强力连击,5,1,1,"1,1",skn1096,连续射击敌人，对敌人单体造成伤害
12384,白将军,下钩拳,5,1,1,"1,1",skn1002,下勾拳攻击，对敌人单体造成伤害
12385,黑绸军总部士官（控制3）,点穴,5,1,3,"1,1",skn1091,对敌人单体造成伤害，小概率使目标眩晕（眩晕：不能攻击）
12386,机械青副官,激光,5,1,2,"1,1",skn1121,激光横扫敌人，对敌人横排造成伤害
12387,桃白白,回旋踢,5,1,1,"1,1",skn1024,飘忽的回旋一踢，对敌人单体造成伤害，减少目标10点怒气
12388,黑绸军总部士官（气功1）,精准射击,5,1,2,"1,1",skn1086,对敌人单体造成伤害
12389,擂台挑战者（控制2）,消沉,5,1,4,"1,1",skn1113,敌方全体怒气减少15点
12390,擂台挑战者（辅助1）,助威,5,1,4,"1,1",skn1113,全体队友怒气增加25点
12391,擂台挑战者（格斗1）,侧踢,5,1,1,"1,1",skn1024,对敌人单体造成伤害
12392,擂台挑战者（控制1）,鼓舞,5,1,4,"1,1",skn1113,全体队友怒气增加25点
12393,擂台挑战者(气功2),气功球,5,1,2,"1,1",skn1122,对敌人单体造成伤害
12394,擂台挑战者(气功1),气功球,5,1,2,"1,1",skn1122,对敌人单体造成伤害
12395,擂台挑战者（格斗2）,侧踢,5,1,1,"1,1",skn1024,对敌人单体造成伤害
12396,擂台挑战者(气功2),气功球,5,1,2,"1,1",skn1122,对敌人单体造成伤害
12397,擂台挑战者（辅助1）,助威,5,1,4,"1,1",skn1113,全体队友怒气增加25点
12398,蝙蝠人,连续拳,5,1,1,"1,1",skn1053,连续的拳击，对敌人单体造成伤害
12399,擂台挑战者（控制1）,鼓舞,5,1,4,"1,1",skn1113,全体队友怒气增加25点
12400,擂台挑战者（格斗1）,侧踢,5,1,1,"1,1",skn1024,对敌人单体造成伤害
12401,擂台挑战者(气功1),气功球,5,1,2,"1,1",skn1122,对敌人单体造成伤害
12402,擂台挑战者（格斗2）,侧踢,5,1,1,"1,1",skn1024,对敌人单体造成伤害
12403,透明人,连踢,5,1,1,"1,1",skn1084,隐身偷偷连踢，对敌人单体造成伤害
12404,擂台挑战者（控制2）,消沉,5,1,4,"1,1",skn1113,敌方全体怒气减少15点
12405,擂台挑战者（控制1）,鼓舞,5,1,4,"1,1",skn1113,全体队友怒气增加25点
12406,擂台挑战者（辅助1）,助威,5,1,4,"1,1",skn1113,全体队友怒气增加25点
12407,擂台挑战者（格斗1）,侧踢,5,1,1,"1,1",skn1024,对敌人单体造成伤害
12408,擂台挑战者(气功1),气功球,5,1,2,"1,1",skn1122,对敌人单体造成伤害
12409,擂台挑战者（格斗2）,侧踢,5,1,1,"1,1",skn1024,对敌人单体造成伤害
12410,擂台挑战者(气功2),气功球,5,1,2,"1,1",skn1122,对敌人单体造成伤害
12411,木乃伊,绷带掌,5,1,3,"1,1",skn1126,木乃伊的绷带攻击，对敌人单体造成伤害，小概率使目标束缚（束缚：不能攻击）
12412,擂台挑战者(气功3),气功球,5,1,2,"1,1",skn1059,对敌人单体造成伤害
12413,地狱使者,恶魔之戟,5,1,3,"1,1",skn1027,恶魔之戟横扫攻击，对敌人横排造成伤害，减少目标10点怒气
12414,擂台挑战者（控制1）,鼓舞,5,1,4,"1,1",skn1113,全体队友怒气增加25点
12415,擂台挑战者（格斗1）,侧踢,5,1,1,"1,1",skn1024,对敌人单体造成伤害
12416,擂台挑战者（辅助2）,消沉咒文,5,1,4,"1,1",skn1136,敌方全体怒气减少15点
12417,擂台挑战者（控制2）,消沉,5,1,4,"1,1",skn1113,敌方全体怒气减少15点
12418,擂台挑战者(气功4),气功球,5,1,2,"1,1",skn1059,对敌人单体造成伤害
12419,擂台挑战者（格斗4）,旋风腿,5,1,1,"1,1",skn1024,对敌人单体造成伤害
12420,擂台挑战者(气功3),气功球,5,1,2,"1,1",skn1059,对敌人单体造成伤害
12421,老孙悟饭,形意拳,5,1,2,"1,1",skn1085,模仿动物的动作所创之拳法，对敌人单体造成伤害，不增加目标怒气
12422,擂台挑战者(气功1),气功球,5,1,2,"1,1",skn1122,对敌人单体造成伤害
12423,擂台挑战者（辅助1）,助威,5,1,4,"1,1",skn1113,全体队友怒气增加25点
12424,擂台挑战者(气功3),气功球,5,1,2,"1,1",skn1059,对敌人单体造成伤害
12425,乐平（3）,龙牙迅爪,5,1,2,"1,1",skn1109,乐平领悟的进阶拳法，对敌人横排造成伤害，不增加目标怒气
12426,小林（3）,连段踢,5,1,1,"1,1",skn1024,连续多段的踢腿攻击，对敌人单体造成伤害
12427,孙悟空（3）,如意棒,5,1,2,"1,1",skn1080,挥动如意棒横扫全场，对敌人全体造成伤害
12428,乌龙（3）,巨人压制,5,1,3,"1,1",skn1110,身体巨型化，恐吓敌人，减少敌方全体20点怒气
12429,普尔（3）,进阶声援,5,1,4,"1,1",skn1046,鼓舞队友，全体队友怒气增加25点
12430,机械常胜,机械手,5,1,1,"1,1",skn1060,控制机械手臂攻击，对敌人单体造成伤害
12431,机械索巴,射击,5,1,2,"1,1",skn1093,控制机械武器攻击，对敌人单体造成伤害
12432,合体机器人,凿击,5,1,1,"1,1",skn1060,合体的机器人的攻击，对敌人单体造成伤害
12433,武道会拳法家(2),连踢,5,1,1,"1,1",skn1084,对敌人单体造成伤害
12434,武道会控制师(1),幻舞,5,1,3,"1,1",skn1134,对敌人单体造成伤害，并减少目标25点怒气
12435,武道会拳法家(1),连踢,5,1,1,"1,1",skn1084,对敌人单体造成伤害
12436,武道会气功师(1),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12437,莫西干头男,重拳,5,1,1,"1,1",skn1089,极具威力的重拳，对敌人单体造成伤害
12438,武道会气功师(2),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12439,壮汉(67),重拳,5,1,3,"1,1",skn1089,猛烈的重拳冲击，对敌人横排造成伤害，有概率给自己附加守护1回合（守护：减少受到伤害20%）
12440,武道会巫师(1),回血,5,1,4,"1,1",skn1112,治疗血量百分比最少的队友（回复血量与攻击力相关）
12441,武道会气功师(2),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12442,武道会气功师(1),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12443,武道会巫师(1),回血,5,1,4,"1,1",skn1112,治疗血量百分比最少的队友（回复血量与攻击力相关）
12444,武道会控制师(1),幻舞,5,1,3,"1,1",skn1134,对敌人单体造成伤害，并减少目标25点怒气
12445,武道会拳法家(2),连踢,5,1,1,"1,1",skn1084,对敌人单体造成伤害
12446,潘普特,直拳,5,1,3,"1,1",skn1052,直拳出击，对敌人单体造成伤害
12447,柴巴王,蛇拳,5,1,1,"1,1",skn1032,模仿蛇类的攻击，对敌人单体造成伤害
12448,熊男,熊爪,5,1,2,"1,1",skn1080,熊爪攻击敌人，对敌人单体造成伤害
12449,武道会拳法家(2),连踢,5,1,1,"1,1",skn1084,对敌人单体造成伤害
12450,武道会气功师(1),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12451,武道会气功师(2),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12452,武道会控制师(1),幻舞,5,1,3,"1,1",skn1134,对敌人单体造成伤害，并减少目标25点怒气
12453,乐平（4）,龙牙迅爪,5,1,2,"1,1",skn1058,乐平领悟的进阶拳法，对敌人横排造成伤害，不增加目标怒气
12454,秦龙,幻影一击,5,1,1,"1,1",skn1056,快速移动身体，看似没有出手却已经收招，对敌人单体造成伤害，小概率眩晕目标1回合（眩晕：无法攻击）
12455,武道会拳法家(2),连踢,5,1,1,"1,1",skn1084,对敌人单体造成伤害
12456,武道会气功师(2),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12457,武道会气功师(1),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12458,武道会控制师(1),幻舞,5,1,3,"1,1",skn1134,对敌人单体造成伤害，并减少目标25点怒气
12459,武道会巫师(1),回血,5,1,4,"1,1",skn1112,治疗血量百分比最少的队友（回复血量与攻击力相关）
12460,饺子（1）,弹一闪,5,1,2,"1,1",skn1048,弹闪攻击，对敌人单体造成伤害
12461,小林(4),进阶连踢,5,1,1,"1,1",skn1102,进阶的连踢攻击，对敌人单体造成伤害
12462,武道会拳法家(2),连踢,5,1,1,"1,1",skn1084,对敌人单体造成伤害
12463,武道会气功师(2),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12464,武道会气功师(1),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12465,武道会控制师(1),幻舞,5,1,3,"1,1",skn1134,对敌人单体造成伤害，并减少目标25点怒气
12466,鹤仙人（1）,洞洞波,5,1,2,"1,1",skn1057,鹤仙流招牌技能，对敌人直线造成伤害
12467,武道会巫师(1),回血,5,1,4,"1,1",skn1112,治疗血量百分比最少的队友（回复血量与攻击力相关）
12468,孙悟空(4),如意棒,5,1,2,"1,1",skn1105,挥动如意棒横扫全场，对敌人全体造成伤害
12469,天津饭(1),四妖拳,5,1,3,"1,1",skn1053,变幻出四只手进行攻击，对敌人单体造成伤害，并减少目标25点怒气
12470,红狼（2）,爪击,5,1,1,"1,1",skn1011,对敌人单体造成伤害
12471,红狼（1）,爪击,5,1,1,"1,1",skn1011,对敌人单体造成伤害
12472,狼王,撕咬,5,1,1,"1,1",skn1013,疯狂的撕咬，对敌人单体造成伤害
12473,大魔王手下（控制1）,气力拳,5,1,3,"1,1",skn1089,对敌人单体造成伤害，并减少目标25点怒气
12474,大魔王手下（气功2）,魔爪,5,1,1,"1,1",skn1011,对敌人单体造成伤害
12475,弥次郎兵卫（1）,奥义·落花,5,1,1,"1,1",skn1023,落花流水，对敌人单体造成伤害
12476,大魔王手下（格斗1）,重击,5,1,1,"1,1",skn1052,对敌人单体造成伤害
12477,大魔王手下（格斗2）,重击,5,1,1,"1,1",skn1052,对敌人单体造成伤害
12478,大魔王手下（辅助2）,魔吼,5,1,4,"1,1",skn1014,敌方全体怒气减少15点
12479,大魔王手下（气功1）,魔爪,5,1,1,"1,1",skn1011,对敌人单体造成伤害
12480,大魔王手下（控制2）,气力拳,5,1,3,"1,1",skn1089,对敌人单体造成伤害，并减少目标30点怒气
12481,铜钹,穿身爪,5,1,2,"1,1",skn1019,穿透敌人身体的抓鸡，对敌人单体造成伤害
12482,大魔王手下（控制1）,气力拳,5,1,3,"1,1",skn1089,对敌人单体造成伤害，并减少目标25点怒气
12483,大魔王手下（格斗2）,重击,5,1,1,"1,1",skn1052,对敌人单体造成伤害
12484,大魔王手下（辅助2）,魔吼,5,1,4,"1,1",skn1014,敌方全体怒气减少15点
12485,大魔王手下（气功1）,魔爪,5,1,1,"1,1",skn1011,对敌人单体造成伤害
12486,大魔王手下（格斗1）,重击,5,1,1,"1,1",skn1052,对敌人单体造成伤害
12487,铃鼓,爪击,5,1,2,"1,1",skn1058,用爪子攻击敌人，对敌人单体造成伤害
12488,大魔王手下（控制2）,气力拳,5,1,3,"1,1",skn1089,对敌人单体造成伤害，并减少目标30点怒气
12489,大魔王手下（气功2）,魔爪,5,1,1,"1,1",skn1011,对敌人单体造成伤害
12490,短笛大魔王,双魔闪,5,1,2,"1,1",skn1048,双手释放能量攻击，对敌人横排造成伤害
12491,大鼓,晕击,5,1,3,"1,1",skn1032,对敌人单体造成伤害，并减少目标25点怒气
12492,大魔王手下（控制1）,气力拳,5,1,3,"1,1",skn1089,对敌人单体造成伤害，并减少目标25点怒气
12493,大魔王手下（气功2）,魔爪,5,1,1,"1,1",skn1011,对敌人单体造成伤害
12494,大魔王手下（气功1）,魔爪,5,1,1,"1,1",skn1011,对敌人单体造成伤害
12495,钢琴,智谋,5,1,4,"1,1",skn1040,足智多谋，给全体队友增加25点怒气
12496,大魔王手下（格斗2）,重击,5,1,1,"1,1",skn1052,对敌人单体造成伤害
12497,大魔王手下（辅助2）,魔吼,5,1,4,"1,1",skn1014,敌方全体怒气减少15点
12498,大魔王手下（控制2）,气力拳,5,1,3,"1,1",skn1089,对敌人单体造成伤害，并减少目标30点怒气
12499,短笛大魔王,双魔闪,5,1,2,"1,1",skn1048,双手释放能量攻击，对敌人横排造成伤害
12500,圣地守卫（控制1）,压制,5,1,3,"1,1",skn1119,对敌人单体造成伤害，减少目标25点怒气
12501,圣地守卫（格斗2）,矛击,5,1,1,"1,1",skn1117,对敌人单体造成伤害
12502,圣地守卫（辅助1）,军鼓,5,1,4,"1,1",skn1120,全体队友怒气增加25点
12503,圣地守卫（气功2）,弓箭射击,5,1,2,"1,1",skn1138,对敌人单体造成伤害
12504,圣地守卫（气功1）,弓箭射击,5,1,2,"1,1",skn1138,对敌人单体造成伤害
12505,圣地守卫（格斗1）,矛击,5,1,1,"1,1",skn1117,对敌人单体造成伤害
12506,波波先生,洞察,5,1,4,"1,1",skn1107,洞察敌人的弱点，全体队友攻击力增加30%，持续1回合
12507,天神,神谕,5,1,4,"1,1",skn1068,神谕指引，全体队友怒气增加35点
12508,武道会拳法家(2),连踢,5,1,1,"1,1",skn1084,对敌人单体造成伤害
12509,武道会气功师(2),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12510,武道会气功师(1),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12511,武道会控制师(1),幻舞,5,1,3,"1,1",skn1134,对敌人单体造成伤害，并减少目标25点怒气
12512,柴巴王,蛇拳,5,1,1,"1,1",skn1032,模仿蛇类的攻击，对敌人单体造成伤害
12513,机械桃白白,暗杀斩,5,1,2,"1,1",skn1092,卑鄙的暗杀，对敌人后排单体造成伤害
12514,弥次郎兵卫(2),奥义·玄月,5,1,1,"1,1",skn1008,剑斩玄月，对敌人全体造成伤害
12515,武道会控制师(1),幻舞,5,1,3,"1,1",skn1134,对敌人单体造成伤害，并减少目标25点怒气
12516,武道会气功师(2),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12517,武道会气功师(1),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12518,武道会巫师(1),回血,5,1,4,"1,1",skn1112,治疗血量百分比最少的队友（回复血量与攻击力相关）
12519,饺子（2）,意念控制,5,1,4,"1,1",skn1049,使用意念的能力削弱敌人，敌人全体减少怒气25点
12520,成年琪琪,膝击,5,1,1,"1,1",skn1085,普通的格斗招数，对敌人单体造成伤害
12521,武道会气功师(1),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12522,武道会控制师(1),幻舞,5,1,3,"1,1",skn1134,对敌人单体造成伤害，并减少目标25点怒气
12523,武道会气功师(2),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12524,武道会巫师(1),回血,5,1,4,"1,1",skn1112,治疗血量百分比最少的队友（回复血量与攻击力相关）
12525,小林(4),进阶连踢,5,1,1,"1,1",skn1102,进阶的连踢攻击，对敌人单体造成伤害
12526,武道会拳法家(2),连踢,5,1,1,"1,1",skn1084,对敌人单体造成伤害
12527,乐平（5）,狼牙风风拳,5,1,2,"1,1",skn1045,乐平的绝招，对敌人单体造成大量伤害
12528,沈先生,精神扰乱,5,1,3,"1,1",skn1040,精神扰乱敌人，对敌人单体造成伤害，有概率使目标眩晕1回合（眩晕：不能攻击）
12529,武道会拳法家(2),连踢,5,1,1,"1,1",skn1084,对敌人单体造成伤害
12530,武道会控制师(1),幻舞,5,1,3,"1,1",skn1134,对敌人单体造成伤害，并减少目标25点怒气
12531,武道会气功师(1),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12532,武道会气功师(2),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
12533,武道会巫师(1),回血,5,1,4,"1,1",skn1112,治疗血量百分比最少的队友（回复血量与攻击力相关）
12534,天津饭(2),太阳拳,5,1,3,"1,1",skn1005,发出强烈闪光，对敌人全体造成伤害，并减少目标25点怒气
12535,孙悟空(5),进阶组合攻击,5,1,1,"1,1",skn1096,进阶的组合攻击方式，对敌人单体造成大量伤害
12536,短笛大魔王（2）,超巨身拳,5,1,2,"1,1",skn1089,巨大化身躯后进行攻击，对敌人全体造成伤害
82001,黑绸军气功师（4）,激射,5,1,2,"1,1",skn1086,对敌人单体造成伤害
82002,黑绸军气功师（3）,激射,5,1,2,"1,1",skn1086,对敌人单体造成伤害
82003,黑绸军格斗家（2）,黑拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
82004,黑绸军格斗家（1）,黑拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
82005,黑绸军格斗家（3）,黑拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
82006,黑绸军斗士（4）,压制,5,1,3,"1,1",skn1090,对敌人单体造成伤害，并减少目标10点怒气
82007,黑绸军格斗家（4）,黑拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
82008,黑绸军医师（1）,兴奋剂,5,1,4,"1,1",skn1099,全体队友怒气增加25点
82009,黑绸军医师（4）,镇静剂,5,1,4,"1,1",skn1099,敌方全体怒气减少15点
82010,黑绸军斗士（3）,压制,5,1,3,"1,1",skn1090,对敌人单体造成伤害，并减少目标25点怒气
82011,黑绸军医师（3）,兴奋剂,5,1,4,"1,1",skn1099,全体队友怒气增加25点
82012,海盗机器人,机械斩,5,1,2,"1,1", skn1092 ,挥动长刀斩杀目标，对敌人单体造成伤害
82013,黑绸军气功师（1）,激射,5,1,2,"1,1",skn1086,对敌人单体造成伤害
82014,蓝将军,霸气腿,5,1,1,"1,1",skn1024,霸气外露，对敌人单体造成伤害，并减少目标30点怒气
82015,壮汉,猛击,5,1,1,"1,1",skn1088,猛烈的攻击，对敌人单体造成伤害，小概率眩晕目标1回合（眩晕：不能攻击）
82016,武道会选手（辅助1）,助威,5,1,4,"1,1",skn1099,全体队友怒气增加25点
82017,武道会选手（格斗3）,重腿,5,1,1,"1,1",skn1024,对敌人单体造成伤害
82018,武道会选手（控制2）,迷幻,5,1,3,"1,1",skn1134,对敌人单体造成伤害，并减少目标25点怒气
82019,武道会选手（气功1）,波动拳,5,1,2,"1,1",skn1059,对敌人单体造成伤害
82020,拳法家,连环打,5,1,1,"1,1",skn1053,连续组合拳攻击，对敌人单体造成伤害
82021,熊男,熊爪,5,1,2,"1,1",skn1080,熊爪攻击敌人，对敌人单体造成伤害
82022,武道会选手（格斗2）,弹腿,5,1,1,"1,1",skn1024,对敌人单体造成伤害
82023,多林寺大师兄,扫腿,5,1,1,"1,1",skn1024,多林寺秘传腿法，对敌人单体造成伤害
82024,多林寺二师兄,震荡拳,5,1,2,"1,1",skn1089,多林寺气功拳法，对敌人单体造成伤害
82025,巴克特里安,腐臭口水,5,1,3,"1,1",skn1137,强烈腐蚀性的口水，对敌人单体造成伤害，并减少目标35点怒气
82026,武道会选手（格斗3）,重腿,5,1,1,"1,1",skn1024,对敌人单体造成伤害
82027,武道会选手（气功3）,气拳,5,1,2,"1,1",skn1059,对敌人单体造成伤害
82028,武道会选手（辅助1）,助威,5,1,4,"1,1",skn1099,全体队友怒气增加25点
82029,基朗,虎尾鞭,5,1,1,"1,1",skn1141,甩动尾巴进行攻击，有出其不意的效果，对敌人单体造成伤害，并减少目标25点怒气
82030,武道会选手（控制2）,迷幻,5,1,3,"1,1",skn1134,对敌人单体造成伤害，并减少目标25点怒气
82031,兰芳,奇幻之舞,5,1,4,"1,1",skn1133,奇幻的舞蹈，让人莫名的兴奋，全体队友怒气增加25点
82032,武道会选手（格斗1）,弹腿,5,1,1,"1,1",skn1024,对敌人单体造成伤害
82033,那木,手刀,5,1,1,"1,1",skn1097,手刀攻击，对敌人单体造成伤害
82034,秦龙（2）,幻影一击,5,1,1,"1,1",skn1084,快速移动身体，看似没有出手却已经收招，对敌人单体造成伤害，小概率眩晕目标1回合（眩晕：无法攻击）
82035,巴克特里安,腐臭口水,5,1,3,"1,1",skn1137,强烈腐蚀性的口水，对敌人单体造成伤害，并减少目标35点怒气
82036,黑绸军驻地士兵（气功2）,点射,5,1,2,"1,1",skn1086,对敌人单体造成伤害
82037,黑绸军总部医师（辅助2）,怒气恢复,5,1,4,"1,1",skn1112,全体队友怒气增加25点
82038,银大佐,重拳,5,1,1,"1,1",skn1088,重拳出击，对敌人单体造成伤害
82039,黑绸军驻地士兵（控制1）,掌击,5,1,3,"1,1",skn1059,对敌人单体造成伤害，减少目标30点怒气
82040,铁军曹,突击,5,1,2,"1,1",skn1032,出其不意的攻击，对敌人单体造成伤害
82041,紫曹长,忍者镖,5,1,3,"1,1",skn1114,投掷忍着飞镖，对敌人单体造成伤害，有概率使目标中毒3回合（中毒：每回合损失当前血量10%）
82042,黑绸军驻地士兵（格斗2）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
82043,人造人8号,怒吼,5,1,4,"1,1",skn1113,发出怒吼，全体队友怒气增加15点
82044,黑绸军驻地士兵（气功1）,点射,5,1,2,"1,1",skn1086,对敌人单体造成伤害
82045,布幽,撕咬,5,1,2,"1,1",skn1013,撕咬敌人，对敌人单体造成伤害
82046,黑绸军驻地士兵（格斗2）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
82047,黑绸军驻地医师（辅助1）,回血,5,1,4,"1,1",skn1112,治疗血量百分比最少的队友（回复血量与攻击力相关）
82048,黑绸军驻地士兵（格斗1）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
