id,name,resId,job,star,level,hp,powerLevel,physiqueQuality,flexLevel,spiritLevel,skills,figure,microfigure,bigImage,microImage
10345,黑绸军总部士官,1096,4,2,54,4824,14300,20500,17400,11200,12345#13345,hcjzbkz.swf,FL_hcjzbkz.swf,FB1096.png,FS1096.png
10346,波拉,1104,2,3,54,6245,19400,15800,19400,15800,12346#13346,bl.swf,FL_bl.swf,FB1104.png,FS1104.png
10347,黑绸军总部医师,1097,1,2,54,5338,17400,17400,14300,14300,12347#13347,hcjzbfz.swf,FL_hcjzbfz.swf,FB1097.png,FS1097.png
10348,黑绸军总部医师,1129,3,2,54,3797,15800,14300,12700,20500,12348#13348,hcjzbfz2.swf,FL_hcjzbfz2.swf,FB1129.png,FS1129.png
10349,黑绸军总部士官,1094,2,2,54,5338,17400,14300,17400,14300,12349#13349,hcjzbqg.swf,FL_hcjzbqg.swf,FB1094.png,FS1094.png
10350,黑绸军总部士官,1127,1,2,54,4311,20500,15800,12700,14300,12350#13350,hcjzbgd2.swf,FL_hcjzbgd2.swf,FB1127.png,FS1127.png
10351,黑绸军总部士官,1096,4,2,54,4824,14300,20500,17400,11200,12351#13351,hcjzbkz.swf,FL_hcjzbkz.swf,FB1096.png,FS1096.png
10352,黑绸军总部士官,1096,4,2,54,4824,14300,17400,20500,11200,12352#13352,hcjzbkz.swf,FL_hcjzbkz.swf,FB1096.png,FS1096.png
10353,黑绸军总部士官,1094,2,2,54,4311,20500,12700,15800,14300,12353#13353,hcjzbqg.swf,FL_hcjzbqg.swf,FB1094.png,FS1094.png
10354,桃白白,1099,1,4,54,8059,23000,17200,16500,16500,12354#13354,tbb.swf,FL_tbb.swf,FB1099.png,FS1099.png
10355,黑绸军总部士官,1095,1,2,55,4468,20700,16000,12800,14400,12355#13355,hcjzbgd.swf,FL_hcjzbgd.swf,FB1095.png,FS1095.png
10356,黑绸军总部医师,1129,3,2,55,3934,16000,12800,14400,20700,12356#13356,hcjzbfz2.swf,FL_hcjzbfz2.swf,FB1129.png,FS1129.png
10357,黑绸军总部士官,1094,2,2,55,5535,17500,14400,17500,14400,12357#13357,hcjzbqg.swf,FL_hcjzbqg.swf,FB1094.png,FS1094.png
10358,黑绸军总部医师,1129,3,2,55,3934,16000,14400,12800,20700,12358#13358,hcjzbfz2.swf,FL_hcjzbfz2.swf,FB1129.png,FS1129.png
10359,黑绸军总部士官,1096,4,2,55,5002,14400,20700,17500,11300,12359#13359,hcjzbkz.swf,FL_hcjzbkz.swf,FB1096.png,FS1096.png
10360,黑绸军总部士官,1094,2,2,55,4468,20700,12800,16000,14400,12360#13360,hcjzbqg.swf,FL_hcjzbqg.swf,FB1094.png,FS1094.png
10361,加林仙人,1137,3,4,55,5033,17300,16100,17100,24900,12361#13361,jlxr.swf,FL_jlxr.swf,FB1137.png,FS1137.png
10362,黑绸军总部士官,1128,4,2,55,5002,14400,17500,20700,11300,12362#13362,hcjzbkz2.swf,FL_hcjzbkz2.swf,FB1128.png,FS1128.png
10363,黑绸军总部士官,1095,1,2,55,5535,17500,17500,14400,14400,12363#13363,hcjzbgd.swf,FL_hcjzbgd.swf,FB1095.png,FS1095.png
10364,黄上校,1098,2,2,55,5221,20700,12800,16000,14400,12364#13364,hsx.swf,FL_hsx.swf,FB1098.png,FS1098.png
10365,蓝将军,1058,4,2,55,5849,16000,20000,18000,11100,12365#13365,ljj.swf,FL_ljj.swf,FB1058.png,FS1058.png
10366,黑绸军总部士官,1127,1,2,55,5535,17500,17500,14400,14400,12366#13366,hcjzbgd2.swf,FL_hcjzbgd2.swf,FB1127.png,FS1127.png
10367,黑绸军总部士官,1128,4,2,56,5184,14400,20700,17500,11300,12367#13367,hcjzbkz2.swf,FL_hcjzbkz2.swf,FB1128.png,FS1128.png
10368,黑绸军总部士官,1127,1,2,56,5738,17500,17500,14400,14400,12368#13368,hcjzbgd2.swf,FL_hcjzbgd2.swf,FB1127.png,FS1127.png
10369,白将军,1093,1,3,56,5412,22500,17200,13700,15500,12369#13369,bjj.swf,FL_bjj.swf,FB1093.png,FS1093.png
10370,黑绸军总部医师,1129,3,2,56,4077,16000,14400,12800,20700,12370#13370,hcjzbfz2.swf,FL_hcjzbfz2.swf,FB1129.png,FS1129.png
10371,黑绸军总部士官,1094,2,2,56,4630,20700,12800,16000,14400,12371#13371,hcjzbqg.swf,FL_hcjzbqg.swf,FB1094.png,FS1094.png
10372,黑绸军总部医师,1129,3,2,56,4077,16000,12800,14400,20700,12372#13372,hcjzbfz2.swf,FL_hcjzbfz2.swf,FB1129.png,FS1129.png
10373,黑绸军驻地士兵,1084,2,2,56,5738,17500,14400,17500,14400,12373#13373,hcjzdqg.swf,FL_hcjzdqg.swf,FB1084.png,FS1084.png
10374,黑绸军总部士官,1096,4,2,56,5184,14400,20700,17500,11300,12374#13374,hcjzbkz.swf,FL_hcjzbkz.swf,FB1096.png,FS1096.png
10375,黑绸军总部士官,1128,4,2,57,5375,14400,20700,17500,11300,12375#13375,hcjzbkz2.swf,FL_hcjzbkz2.swf,FB1128.png,FS1128.png
10376,黑绸军总部士官,1094,2,2,57,5950,17500,14400,17500,14400,12376#13376,hcjzbqg.swf,FL_hcjzbqg.swf,FB1094.png,FS1094.png
10377,黑绸军总部士官,1094,2,2,57,4800,20700,12800,16000,14400,12377#13377,hcjzbqg.swf,FL_hcjzbqg.swf,FB1094.png,FS1094.png
10378,黑绸军总部医师,1129,3,2,57,4225,16000,14400,12800,20700,12378#13378,hcjzbfz2.swf,FL_hcjzbfz2.swf,FB1129.png,FS1129.png
10379,黑绸军总部士官,1127,1,2,57,5950,17500,17500,14400,14400,12379#13379,hcjzbgd2.swf,FL_hcjzbgd2.swf,FB1127.png,FS1127.png
10380,黄上校,1098,2,2,57,5612,20700,12800,16000,14400,12380#13380,hsx.swf,FL_hsx.swf,FB1098.png,FS1098.png
10381,蓝将军,1058,4,2,57,6288,16000,20000,18000,11100,12381#13381,ljj.swf,FL_ljj.swf,FB1058.png,FS1058.png
10382,黑绸军总部医师,1129,3,2,57,4225,16000,12800,14400,20700,12382#13382,hcjzbfz2.swf,FL_hcjzbfz2.swf,FB1129.png,FS1129.png
10383,青副官,1105,1,2,57,5612,20700,16000,12800,14400,12383#13383,qfg.swf,FL_qfg.swf,FB1105.png,FS1105.png
10384,白将军,1093,1,3,57,5612,22500,17200,13700,15500,12384#13384,bjj.swf,FL_bjj.swf,FB1093.png,FS1093.png
10385,黑绸军总部士官,1096,4,2,58,5573,14500,17700,20800,11300,12385#13385,hcjzbkz.swf,FL_hcjzbkz.swf,FB1096.png,FS1096.png
10386,机械青副官,1106,2,2,58,7224,17700,14500,17700,14500,12386#13386,qfgjx.swf,FL_qfgjx.swf,FB1106.png,FS1106.png
10387,桃白白,1099,1,4,58,7224,23000,17200,16500,16500,12387#13387,tbb.swf,FL_tbb.swf,FB1099.png,FS1099.png
10388,黑绸军总部士官,1094,2,2,58,4976,20800,12900,16100,14500,12388#13388,hcjzbqg.swf,FL_hcjzbqg.swf,FB1094.png,FS1094.png
10389,擂台挑战者,1109,4,2,58,6205,14500,20800,17700,11300,12389#13389,lttzzkz.swf,FL_lttzzkz.swf,FB1109.png,FS1109.png
10390,擂台挑战者,1110,3,2,58,4871,16100,12900,14500,20800,12390#13390,lttzzfz.swf,FL_lttzzfz.swf,FB1110.png,FS1110.png
10391,擂台挑战者,1108,1,2,58,5538,20800,16100,12900,14500,12391#13391,lttzzgd.swf,FL_lttzzgd.swf,FB1108.png,FS1108.png
10392,擂台挑战者,1109,4,2,58,6205,14500,17700,20800,11300,12392#13392,lttzzkz.swf,FL_lttzzkz.swf,FB1109.png,FS1109.png
10393,擂台挑战者,1107,2,2,58,6872,17700,14500,17700,14500,12393#13393,lttzzqg.swf,FL_lttzzqg.swf,FB1107.png,FS1107.png
10394,擂台挑战者,1107,2,2,58,5538,20800,12900,16100,14500,12394#13394,lttzzqg.swf,FL_lttzzqg.swf,FB1107.png,FS1107.png
10395,擂台挑战者,1108,1,2,58,6872,17700,17700,14500,14500,12395#13395,lttzzgd.swf,FL_lttzzgd.swf,FB1108.png,FS1108.png
10396,擂台挑战者,1107,2,2,59,7127,17700,14500,17700,14500,12396#13396,lttzzqg.swf,FL_lttzzqg.swf,FB1107.png,FS1107.png
10397,擂台挑战者,1110,3,2,59,5049,16100,12900,14500,20800,12397#13397,lttzzfz.swf,FL_lttzzfz.swf,FB1110.png,FS1110.png
10398,蝙蝠人,1116,1,3,59,6616,23300,17800,14100,16000,12398#13398,bfr.swf,FL_bfr.swf,FB1116.png,FS1116.png
10399,擂台挑战者,1109,4,2,59,6434,14500,17700,20800,11300,12399#13399,lttzzkz.swf,FL_lttzzkz.swf,FB1109.png,FS1109.png
10400,擂台挑战者,1108,1,2,59,5741,20800,16100,12900,14500,12400#13400,lttzzgd.swf,FL_lttzzgd.swf,FB1108.png,FS1108.png
10401,擂台挑战者,1107,2,2,59,5741,20800,12900,16100,14500,12401#13401,lttzzqg.swf,FL_lttzzqg.swf,FB1107.png,FS1107.png
10402,擂台挑战者,1108,1,2,59,7127,17700,17700,14500,14500,12402#13402,lttzzgd.swf,FL_lttzzgd.swf,FB1108.png,FS1108.png
10403,透明人,1117,1,3,59,6616,23000,14600,12600,20000,12403#13403,tmr.swf,FL_tmr.swf,FB1117.png,FS1117.png
10404,擂台挑战者,1109,4,2,59,6434,14500,20800,17700,11300,12404#13404,lttzzkz.swf,FL_lttzzkz.swf,FB1109.png,FS1109.png
10405,擂台挑战者,1109,4,2,60,6673,14500,17700,20800,11300,12405#13405,lttzzkz.swf,FL_lttzzkz.swf,FB1109.png,FS1109.png
10406,擂台挑战者,1110,3,2,60,5234,16100,12900,14500,20800,12406#13406,lttzzfz.swf,FL_lttzzfz.swf,FB1110.png,FS1110.png
10407,擂台挑战者,1108,1,2,60,5954,20800,16100,12900,14500,12407#13407,lttzzgd.swf,FL_lttzzgd.swf,FB1108.png,FS1108.png
10408,擂台挑战者,1107,2,2,60,5954,20800,12900,16100,14500,12408#13408,lttzzqg.swf,FL_lttzzqg.swf,FB1107.png,FS1107.png
10409,擂台挑战者,1108,1,2,60,7392,17700,17700,14500,14500,12409#13409,lttzzgd.swf,FL_lttzzgd.swf,FB1108.png,FS1108.png
10410,擂台挑战者,1107,2,2,60,7392,17700,14500,17700,14500,12410#13410,lttzzqg.swf,FL_lttzzqg.swf,FB1107.png,FS1107.png
10411,木乃伊,1118,4,3,60,7695,13300,21500,24500,11800,12411#13411,mny.swf,FL_mny.swf,FB1118.png,FS1118.png
10412,擂台挑战者,1134,2,2,60,5954,20800,12900,16100,14500,12412#13412,lttzzqg2.swf,FL_lttzzqg2.swf,FB1134.png,FS1134.png
10413,地狱使者,1119,4,3,60,8376,16100,23600,19900,12400,12413#13413,dysz.swf,FL_dysz.swf,FB1119.png,FS1119.png
10414,擂台挑战者,1109,4,3,61,6888,14600,17800,21000,11400,12414#13414,lttzzkz.swf,FL_lttzzkz.swf,FB1109.png,FS1109.png
10415,擂台挑战者,1108,1,3,61,6145,21000,16200,13000,14600,12415#13415,lttzzgd.swf,FL_lttzzgd.swf,FB1108.png,FS1108.png
10416,擂台挑战者,1136,3,3,61,5402,16200,14600,13000,21000,12416#13416,lttzzfz2.swf,FL_lttzzfz2.swf,FB1136.png,FS1136.png
10417,擂台挑战者,1109,4,3,61,6888,14600,21000,17800,11400,12417#13417,lttzzkz.swf,FL_lttzzkz.swf,FB1109.png,FS1109.png
10418,擂台挑战者,1134,2,3,61,7631,17800,14600,17800,14600,12418#13418,lttzzqg2.swf,FL_lttzzqg2.swf,FB1134.png,FS1134.png
10419,擂台挑战者,1135,1,3,61,7631,17800,17800,14600,14600,12419#13419,lttzzkz2.swf,FL_lttzzkz2.swf,FB1135.png,FS1135.png
10420,擂台挑战者,1134,2,3,61,6145,21000,13000,16200,14600,12420#13420,lttzzqg2.swf,FL_lttzzqg2.swf,FB1134.png,FS1134.png
10421,老孙悟饭,1120,2,4,61,10369,20900,16900,20900,16900,12421#13421,lswf.swf,FL_lswf.swf,FB1120.png,FS1120.png
10422,擂台挑战者,1107,2,3,61,6145,21000,13000,16200,14600,12422#13422,lttzzqg.swf,FL_lttzzqg.swf,FB1107.png,FS1107.png
10423,擂台挑战者II,1110,3,3,61,5402,16200,13000,14600,21000,12423#13423,lttzzfz.swf,FL_lttzzfz.swf,FB1110.png,FS1110.png
10424,擂台挑战者,1134,2,3,62,6342,21000,13000,16200,14600,12424#13424,lttzzqg2.swf,FL_lttzzqg2.swf,FB1134.png,FS1134.png
10425,乐平,1113,2,3,62,9090,20300,16500,20300,16500,12425#13425,lp3.swf,FL_lp3.swf,FB1113.png,FS1113.png
10426,小林,1112,1,3,62,7312,24100,18400,14500,16500,12426#13426,xl3.swf,FL_xl3.swf,FB1112.png,FS1112.png
10427,孙悟空,1111,2,3,62,7312,24100,14500,18400,16500,12427#13427,swk3.swf,FL_swk3.swf,FB1111.png,FS1111.png
10428,乌龙,1114,3,3,62,6423,18400,16500,14500,24100,12428#13428,wl3.swf,FL_wl3.swf,FB1114.png,FS1114.png
10429,普尔,1115,3,3,62,6423,18400,14500,16500,24100,12429#13429,pe3.swf,FL_pe3.swf,FB1115.png,FS1115.png
10430,机械常胜,1121,1,3,62,7312,22300,17100,13600,15400,12430#13430,jxcs.swf,FL_jxcs.swf,FB1121.png,FS1121.png
10431,机械索巴,1122,2,3,62,9090,18800,15400,18800,15400,12431#13431,jxsb.swf,FL_jxsb.swf,FB1122.png,FS1122.png
10432,合体机器人,1123,1,3,62,9090,18800,18800,15400,15400,12432#13432,htjqr.swf,FL_htjqr.swf,FB1123.png,FS1123.png
10433,武道会拳法家,1142,1,3,62,8282,17800,17800,14600,14600,12433#13433,wdhqfj67.swf,FL_wdhws67.swf,FB1142.png,FS1142.png
10434,武道会控制师,1143,4,3,62,7473,14600,21000,17800,11400,12434#13434,wdhkzs67.swf,FL_wdhkzs67.swf,FB1143.png,FS1143.png
10435,武道会拳法家,1142,1,3,62,6665,21000,16200,13000,14600,12435#13435,wdhqfj67.swf,FL_wdhws67.swf,FB1142.png,FS1142.png
10436,武道会气功师,1141,2,3,62,6665,21000,13000,16200,14600,12436#13436,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10437,莫西干头男,1145,1,3,62,7312,26000,13600,11000,16000,12437#13437,mxgtn.swf,FL_mxgtn.swf,FB1145.png,FS1145.png
10438,武道会气功师,1141,2,3,62,8282,17800,14600,17800,14600,12438#13438,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10439,壮汉,1146,4,3,62,8201,14600,21000,17800,11400,12439#13439,zh67.swf,FL_zh67.swf,FB1146.png,FS1146.png
10440,武道会巫师,1144,3,3,62,5857,16200,13000,14600,21000,12440#13440,wdhws67.swf,FL_wdhqfj67.swf,FB1144.png,FS1144.png
10441,武道会气功师,1141,2,3,63,8549,17800,14600,17800,14600,12441#13441,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10442,武道会气功师,1141,2,3,63,6879,21000,13000,16200,14600,12442#13442,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10443,武道会巫师,1144,3,3,63,6044,16200,13000,14600,21000,12443#13443,wdhws67.swf,FL_wdhqfj67.swf,FB1144.png,FS1144.png
10444,武道会控制师,1143,4,3,63,7714,14600,21000,17800,11400,12444#13444,wdhkzs67.swf,FL_wdhkzs67.swf,FB1143.png,FS1143.png
10445,武道会拳法家,1142,1,3,63,8549,17800,17800,14600,14600,12445#13445,wdhqfj67.swf,FL_wdhws67.swf,FB1142.png,FS1142.png
10446,潘普特,1148,4,3,63,8466,12000,23300,21600,13300,12446#13446,ppt.swf,FL_ppt.swf,FB1148.png,FS1148.png
10447,柴巴王,1147,1,3,63,7547,23300,17800,14100,16000,12447#13447,cbw.swf,FL_cbw.swf,FB1147.png,FS1147.png
10448,熊男,1071,2,2,63,7547,22000,13500,16900,15200,12448#13448,xn.swf,FL_xn.swf,FB1071.png,FS1071.png
10449,武道会拳法家,1142,1,3,64,8827,18000,18000,14800,14800,12449#13449,wdhqfj67.swf,FL_wdhws67.swf,FB1142.png,FS1142.png
10450,武道会气功师,1141,2,3,64,7102,21300,13100,16400,14800,12450#13450,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10451,武道会气功师,1141,2,3,64,8827,18000,14800,18000,14800,12451#13451,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10452,武道会控制师,1143,4,3,64,7964,14800,21300,18000,11500,12452#13452,wdhkzs67.swf,FL_wdhkzs67.swf,FB1143.png,FS1143.png
10453,乐平,1154,2,4,64,10121,22100,17800,22100,17800,12453#13453,lp4.swf,FL_lp4.swf,FB1154.png,FS1154.png
10454,秦龙,1156,1,3,64,8827,21300,16400,13100,14800,12454#13454,gxr3.swf,FL_gxr3.swf,FB1156.png,FS1156.png
10455,武道会拳法家,1142,1,3,65,9114,18000,18000,14800,14800,12455#13455,wdhqfj67.swf,FL_wdhws67.swf,FB1142.png,FS1142.png
10456,武道会气功师,1141,2,3,65,9114,18000,14800,18000,14800,12456#13456,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10457,武道会气功师,1141,2,3,65,7331,21300,13100,16400,14800,12457#13457,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10458,武道会控制师,1143,4,3,65,8222,14800,21300,18000,11500,12458#13458,wdhkzs67.swf,FL_wdhkzs67.swf,FB1143.png,FS1143.png
10459,武道会巫师,1144,3,3,65,6440,16400,13100,14800,21300,12459#13459,wdhws67.swf,FL_wdhqfj67.swf,FB1144.png,FS1144.png
10460,饺子,1158,2,3,65,8401,23900,14400,18200,16300,12460#13460,jz1.swf,FL_jz1.swf,FB1158.png,FS1158.png
10461,小林,1155,1,4,65,8401,26400,19900,15700,17800,12461#13461,xl4.swf,FL_xl4.swf,FB1155.png,FS1155.png
10462,武道会拳法家,1142,1,3,66,9409,18000,18000,14800,14800,12462#13462,wdhqfj67.swf,FL_wdhws67.swf,FB1142.png,FS1142.png
10463,武道会气功师,1141,2,3,66,9409,18000,14800,18000,14800,12463#13463,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10464,武道会气功师,1141,2,3,66,7567,21300,13100,16400,14800,12464#13464,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10465,武道会控制师,1143,4,3,66,8488,14800,21300,18000,11500,12465#13465,wdhkzs67.swf,FL_wdhkzs67.swf,FB1143.png,FS1143.png
10466,鹤仙人,1159,2,3,66,9041,21300,13100,16400,14800,12466#13466,hxr1.swf,FL_hxr1.swf,FB1159.png,FS1159.png
10467,武道会巫师,1144,3,3,66,6646,16400,13100,14800,21300,12467#13467,wdhws67.swf,FL_wdhqfj67.swf,FB1144.png,FS1144.png
10468,孙悟空,1157,2,4,66,9041,25200,15100,19100,17100,12468#13468,swk4.swf,FL_swk4.swf,FB1157.png,FS1157.png
10469,天津饭,1153,4,3,66,9731,16300,23900,20100,12500,12469#13469,tjf1.swf,FL_tjf1.swf,FB1153.png,FS1153.png
10470,红狼,1150,1,3,67,9716,18200,18200,14900,14900,12470#13470,hl67.swf,FL_hl67.swf,FB1150.png,FS1150.png
10471,红狼,1150,1,3,67,7813,21500,16500,13200,14900,12471#13471,hl67.swf,FL_hl67.swf,FB1150.png,FS1150.png
10472,狼王,1151,1,3,67,9716,18400,18400,15000,15000,12472#13472,lw67.swf,FL_lw67.swf,FB1151.png,FS1151.png
10473,大魔王手下,1162,4,3,67,9621,14900,18200,21500,11600,12473#13473,dddmwwbkz.swf,FL_dddmwwbkz.swf,FB1162.png,FS1162.png
10474,大魔王手下,1160,2,3,67,8574,21500,13200,16500,14900,12474#13474,dddmwwbqg.swf,FL_dddmwwbqg.swf,FB1160.png,FS1160.png
10475,弥次郎兵卫,1168,1,3,67,12095,21700,21700,17500,17500,12475#13475,mclbw1.swf,FL_mclbw1.swf,FB1168.png,FS1168.png
10476,大魔王手下,1161,1,3,67,10668,18200,18200,14900,14900,12476#13476,dddmwwbgd.swf,FL_dddmwwbgd.swf,FB1161.png,FS1161.png
10477,大魔王手下,1161,1,3,67,8574,21500,16500,13200,14900,12477#13477,dddmwwbgd.swf,FL_dddmwwbgd.swf,FB1161.png,FS1161.png
10478,大魔王手下,1163,3,3,67,7527,16500,14900,13200,21500,12478#13478,dddmwwbfz.swf,FL_dddmwwbfz.swf,FB1163.png,FS1163.png
10479,大魔王手下,1160,2,3,67,10668,18200,14900,18200,14900,12479#13479,dddmwwbqg.swf,FL_dddmwwbqg.swf,FB1160.png,FS1160.png
10480,大魔王手下,1162,4,3,67,9621,14900,21500,18200,11600,12480#13480,dddmwwbkz.swf,FL_dddmwwbkz.swf,FB1162.png,FS1162.png
10481,铜钹,1165,2,3,67,11619,17500,18600,20500,17500,12481#13481,tb.swf,FL_tb.swf,FB1165.png,FS1165.png
10482,大魔王手下,1162,4,3,68,9933,14900,18200,21500,11600,12482#13482,dddmwwbkz.swf,FL_dddmwwbkz.swf,FB1162.png,FS1162.png
10483,大魔王手下,1161,1,3,68,8852,21500,16500,13200,14900,12483#13483,dddmwwbgd.swf,FL_dddmwwbgd.swf,FB1161.png,FS1161.png
10484,大魔王手下,1163,3,3,68,7770,16500,14900,13200,21500,12484#13484,dddmwwbfz.swf,FL_dddmwwbfz.swf,FB1163.png,FS1163.png
10485,大魔王手下,1160,2,3,68,11015,18200,14900,18200,14900,12485#13485,dddmwwbqg.swf,FL_dddmwwbqg.swf,FB1160.png,FS1160.png
10486,大魔王手下,1161,1,3,68,11015,18200,18200,14900,14900,12486#13486,dddmwwbgd.swf,FL_dddmwwbgd.swf,FB1161.png,FS1161.png
10487,铃鼓,1164,1,3,68,11998,17500,20500,18600,17500,12487#13487,lg.swf,FL_lg.swf,FB1164.png,FS1164.png
10488,大魔王手下,1162,4,3,68,9933,14900,21500,18200,11600,12488#13488,dddmwwbkz.swf,FL_dddmwwbkz.swf,FB1162.png,FS1162.png
10489,大魔王手下,1160,2,3,68,8852,21500,13200,16500,14900,12489#13489,dddmwwbqg.swf,FL_dddmwwbqg.swf,FB1160.png,FS1160.png
10490,短笛大魔王,1169,2,3,68,13473,22100,17800,22100,17800,12490#13490,dd1.swf,FL_dd1.swf,FB1169.png,FS1169.png
10491,大鼓,1166,4,3,68,10818,16600,24400,20500,12700,12491#13491,dg.swf,FL_dg.swf,FB1166.png,FS1166.png
10492,大魔王手下,1162,4,3,69,10256,14900,18200,21500,11600,12492#13492,dddmwwbkz.swf,FL_dddmwwbkz.swf,FB1162.png,FS1162.png
10493,大魔王手下,1160,2,3,69,9138,21500,13200,16500,14900,12493#13493,dddmwwbqg.swf,FL_dddmwwbqg.swf,FB1160.png,FS1160.png
10494,大魔王手下,1160,2,3,69,11373,18200,14900,18200,14900,12494#13494,dddmwwbqg.swf,FL_dddmwwbqg.swf,FB1160.png,FS1160.png
10495,钢琴,1167,3,3,69,8732,18600,14700,16600,24400,12495#13495,gq.swf,FL_gq.swf,FB1167.png,FS1167.png
10496,大魔王手下,1161,1,3,69,9138,21500,16500,13200,14900,12496#13496,dddmwwbgd.swf,FL_dddmwwbgd.swf,FB1161.png,FS1161.png
10497,大魔王手下,1163,3,3,69,8021,16500,14900,13200,21500,12497#13497,dddmwwbfz.swf,FL_dddmwwbfz.swf,FB1163.png,FS1163.png
10498,大魔王手下,1162,4,3,69,10256,14900,21500,18200,11600,12498#13498,dddmwwbkz.swf,FL_dddmwwbkz.swf,FB1162.png,FS1162.png
10499,短笛大魔王,1169,2,3,69,14420,22100,17800,22100,17800,12499#13499,dd1.swf,FL_dd1.swf,FB1169.png,FS1169.png
10500,天神守卫,1102,4,3,69,10256,14900,18200,21500,11600,12500#13500,sdswkz.swf,FL_sdswkz.swf,FB1102.png,FS1102.png
10501,天神守卫,1101,1,3,69,11373,18200,18200,14900,14900,12501#13501,sdswgd.swf,FL_sdswgd.swf,FB1101.png,FS1101.png
10502,天神守卫,1103,3,3,69,8021,16500,13200,14900,21500,12502#13502,sdswfz.swf,FL_sdswfz.swf,FB1103.png,FS1103.png
10503,天神守卫,1100,2,3,69,11373,18200,14900,18200,14900,12503#13503,sdswqg.swf,FL_sdswqg.swf,FB1100.png,FS1100.png
10504,天神守卫,1100,2,3,69,9138,21500,13200,16500,14900,12504#13504,sdswqg.swf,FL_sdswqg.swf,FB1100.png,FS1100.png
10505,天神守卫,1101,1,3,69,9138,21500,16500,13200,14900,12505#13505,sdswgd.swf,FL_sdswgd.swf,FB1101.png,FS1101.png
10506,波波先生,1170,2,4,69,13404,22100,17800,22100,17800,12506#13506,bobo.swf,FL_bobo.swf,FB1170.png,FS1170.png
10507,天神,1171,3,4,69,9798,22000,19600,20600,27400,12507#13507,ts.swf,FL_ts.swf,FB1171.png,FS1171.png
10508,武道会拳法家,1142,1,3,70,12795,18400,18400,15000,15000,12508#13508,wdhqfj67.swf,FL_wdhws67.swf,FB1142.png,FS1142.png
10509,武道会气功师,1141,2,3,70,12795,18400,15000,18400,15000,12509#13509,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10510,武道会气功师,1141,2,3,70,10276,21700,13400,16700,15000,12510#13510,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10511,武道会控制师,1143,4,3,70,11536,15000,21700,18400,11700,12511#13511,wdhkzs67.swf,FL_wdhkzs67.swf,FB1143.png,FS1143.png
10512,柴巴王,1147,1,3,70,10696,23300,17800,14100,16000,12512#13512,cbw.swf,FL_cbw.swf,FB1147.png,FS1147.png
10513,机械桃白白,1180,1,4,70,13320,21200,17100,21200,17100,12513#13513,jxtbb.swf,FL_jxtbb.swf,FB1180.png,FS1180.png
10514,弥次郎兵卫,1178,1,4,70,14370,22100,22100,17800,17800,12514#13514,mclbw2.swf,FL_mclbw2.swf,FB1178.png,FS1178.png
10515,武道会控制师,1143,4,3,71,11868,15000,21700,18400,11700,12515#13515,wdhkzs67.swf,FL_wdhkzs67.swf,FB1143.png,FS1143.png
10516,武道会气功师,1141,2,3,71,13165,18400,15000,18400,15000,12516#13516,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10517,武道会气功师,1141,2,3,71,10572,21700,13400,16700,15000,12517#13517,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10518,武道会巫师,1144,3,3,71,9654,16700,13400,15000,21700,12518#13518,wdhws67.swf,FL_wdhqfj67.swf,FB1144.png,FS1144.png
10519,饺子,1176,3,4,71,10410,19900,17800,15700,26400,12519#13519,jz2.swf,FL_jz2.swf,FB1176.png,FS1176.png
10520,琪琪,1177,1,3,71,11868,21700,16700,13400,15000,12520#13520,qq2.swf,FL_qq2.swf,FB1177.png,FS1177.png
10521,武道会气功师,1141,2,3,72,10876,21700,13400,16700,15000,12521#13521,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10522,武道会控制师,1143,4,3,72,12211,15000,21700,18400,11700,12522#13522,wdhkzs67.swf,FL_wdhkzs67.swf,FB1143.png,FS1143.png
10523,武道会气功师,1141,2,3,72,13545,18400,15000,18400,15000,12523#13523,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10524,武道会巫师,1144,3,3,72,9542,16700,13400,15000,21700,12524#13524,wdhws67.swf,FL_wdhqfj67.swf,FB1144.png,FS1144.png
10525,小林,1155,1,4,72,12211,26400,19900,15700,17800,12525#13525,xl4.swf,FL_xl4.swf,FB1155.png,FS1155.png
